Regione	Provincia	Codice	Scuola	Dominio	Mail	Google Suite	Microsoft 365
LOMBARDIA	BERGAMO	BGIC89800V	"ROMANO DI LOMBARDIA""GB. RUBINI"""	istitutocomprensivogbrubini.edu.it	bgic89800v@pec.istruzione.it	50 alt1.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIC89900P	"COLOGNO - ""ABATE G.BRAVI"""	http://www.iccolognoalserio.gov.it/	bgic89900p@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGIC8AA007	"URGNANO  ""B. COLLEONI"""	http://www.icurgnano.gov.it	bgic8aa007@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGIC8AB003	"DALMINE ""A. MORO"""	www.icmorodalmine.edu.it	bgic8ab003@pec.istruzione.it	https://www.icmorodalmine.edu.it/wp-content/uploads/2018/12/Regolamento-per-lutilizzo-dei-servizi-della-piattaforma-G-Suite-for-Education-per-gli-studenti.pdf	
LOMBARDIA	BERGAMO	BGIC8AC00V	"I. C. ""G. CARDUCCI"""	www.iccarducci.edu.it	bgic8ac00v@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIC8AD00P	"TREVIGLIO ""GROSSI"""	www.icgrossitreviglio.edu.it	bgic8ad00p@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIC8AE00E	"TREVIGLIO ""DE AMICIS"""	www.icdeamicistreviglio.it	bgic8ae00e@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIC8AF00A	"BERGAMO ""I MILLE"""	www.icimille.edu.it	bgic8af00a@pec.istruzione.it	70 alt3.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIC8AG006	IC VALLE SERINA-S.PELLEGRINO T.				
LOMBARDIA	BERGAMO	BGIS00100R	"""DECIO CELERI"""	http://www.istitutocelerilovere.it	bgis00100r@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGIS00200L	"""SIMONE WEIL"""	www.isweil.edu.it	bgis00200l@pec.istruzione.it	40 alt2.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIS00300C	"""BETTY AMBIVERI"""	http://www.bettyambiveri.edu.it	bgis00300c@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGIS004008	"""ARCHIMEDE"""	www.isarchimede.edu.it	bgis004008@pec.istruzione.it	https://www.isarchimede.edu.it/wp-content/uploads/2020/06/Autorizzazione-alluso-delle-GSuite.pdf	
LOMBARDIA	BERGAMO	BGIS00600X	"""G.B. RUBINI"""	www.gbrubini.edu.it	bgis00600x@pec.istruzione.it		20 gbrubini-edu-it.mail.protection.outlook.com.
LOMBARDIA	BERGAMO	BGIS00700Q	"""IVAN PIANA"""	www.ispiana.edu.it	bgis00700q@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIS00800G	"""MAIRONI DA PONTE"""	www.maironidaponte.edu.it	bgis00800g@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIS00900B	"""OSCAR ARNULFO ROMERO"""	www.isisromero.it	bgis00900b@pec.istruzione.it	10 aspmx2.googlemail.com.	
LOMBARDIA	BERGAMO	BGIS01100B	"""LUIGI EINAUDI"""	www.isiseinaudi.edu.it	bgis01100b@pec.istruzione.it	https://www.isiseinaudi.edu.it/attachments/article/153/Perfezionamento%20della%20domanda%20di%20iscrizione%20alla%20classe%20prima%202021_22.pdf	
LOMBARDIA	BERGAMO	BGIS012007	"""ANDREA FANTONI"""	www.istitutofantoni.edu.it	bgis012007@pec.istruzione.it		20 istitutofantoni-edu-it.mail.protection.outlook.com.
LOMBARDIA	BERGAMO	BGIS013003	"""DAVID MARIA TUROLDO"""	www.istitutoturoldo.edu.it	bgis013003@pec.istruzione.it	50 aspmx3.googlemail.com.	
LOMBARDIA	BERGAMO	BGIS01400V	"""LORENZO LOTTO"""	www.islotto.edu.it	bgis01400v@pec.istruzione.it	70 aspmx3.googlemail.com.	
LOMBARDIA	BERGAMO	BGIS01600E	"""VALLE SERIANA"""	www.istitutovalleseriana.edu.it	bgis01600e@pec.istruzione.it		0 istitutovalleseriana-edu-it.mail.protection.outlook.com.
LOMBARDIA	BERGAMO	BGIS01700A	"""ETTORE MAJORANA"""	http://www.ettoremajorana.edu.it	bgis01700a@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGIS02300N	"""SERAFINO RIVA"""	www.istitutoriva.edu.it	bgis02300n@pec.istruzione.it	https://www.istitutoriva.edu.it/?page_id=6783	
LOMBARDIA	BERGAMO	BGIS02400D	"""LORENZO FEDERICI"""	www.liceofederici.edu.it	bgis02400d@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIS026005	"""MARIAGRAZIA MAMOLI"""	www.istitutomamoli.edu.it	bgis026005@pec.istruzione.it	70 aspmx2.googlemail.com.	
LOMBARDIA	BERGAMO	BGIS027001	"""GAETANO CANTONI"""	http://www.itastreviglio.it	bgis027001@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGIS02900L	"""CATERINA CANIANA"""	www.istitutocaniana.edu.it	bgis02900l@pec.istruzione.it	70 aspmx3.googlemail.com.	
LOMBARDIA	BERGAMO	BGIS03100L	"""MARIO RIGONI STERN"""	www.iisrigonistern.it	bgis03100l@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGIS03200C	"""GIULIO NATTA"""	www.nattabg.edu.it	bgis03200c@pec.istruzione.it	10 aspmx3.googlemail.com.	
LOMBARDIA	BERGAMO	BGIS033008	"""ZENALE E BUTINONE"""	http://www.zenale.it	bgis033008@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGIS034004	"""DON LORENZO MILANI"""	www.liceodonmilaniromano.edu.it	bgis034004@pec.istruzione.it		10 liceodonmilaniromano-edu-it.mail.protection.outlook.com.
LOMBARDIA	BERGAMO	BGIS03700G	"""GUGLIELMO OBERDAN"""	www.oberdan.edu.it	bgis03700g@pec.istruzione.it		10 oberdan-edu-it.mail.protection.outlook.com.
LOMBARDIA	BERGAMO	BGIS03800B	"""GUIDO GALLI"""	www.istitutoguidogalli.edu.it	bgis03800b@pec.istruzione.it	https://www.istitutoguidogalli.edu.it/offerta-formativa/office-365/	
LOMBARDIA	BERGAMO	BGIS039007	"""BORTOLO  BELOTTI"""	https://www.isbelotti.edu.it	bgis039007@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGIS041007	SAN PELLEGRINO TERME	issanpellegrino.edu.it	bgis041007@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGPC02000C	"""PAOLO SARPI"""	www.liceosarpi.bg.it	bgpc02000c@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGPM010002	"""P. SECCO SUARDO"""	http://www.suardo.edu.it	bgpm010002@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGPM02000L	"""GIOVANNI FALCONE"""	http://liceofalconebg.edu.it/	bgpm02000l@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGPS02000G	"""FILIPPO LUSSANA"""	http://www.liceolussana.com	bgps02000g@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGPS04000R	"""GALILEO GALILEI"""	http://www.liceogalilei.it	bgps04000r@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGPS05000B	"""LORENZO MASCHERONI"""	www.liceomascheroni.it	bgps05000b@pec.istruzione.it	10 aspmx3.googlemail.com.	
LOMBARDIA	BERGAMO	BGPS17000D	"""EDOARDO AMALDI"""	www.liceoamaldi.edu.it	bgps17000d@pec.istruzione.it	50 alt1.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGRH020009	"""ALFREDO SONZOGNI"""	www.alberghierosonzogni.it	bgrh020009@pec.istruzione.it	50 alt1.aspmx.l.google.com.	
LOMBARDIA	BERGAMO	BGRI15000D	"""CESARE PESENTI"""	http://www.istitutopesenti.gov.it	bgri15000d@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGSL01000T	""" GIACOMO E PIO MANZU' """	http://www.lasbg.it	bgsl01000t@pec.istruzione.it		
LOMBARDIA	BERGAMO	BGTD030002	"""VITTORIO EMANUELE II"""	www.vittorioemanuele.edu.it	bgtd030002@pec.istruzione.it	http://www.vittorioemanuele.edu.it/wp-content/uploads/2021/02/Cir_145_adesioni-al-progetto-Matematica-della-realta-LA-LUDOPATIA-E-I-GRATTA-e-VINCI%E2%80%A6-TI-PIACE-VINCERE-FACILE.pdf	
LOMBARDIA	BERGAMO	BGTF010003	"""PIETRO PALEOCAPA"""	www.itispaleocapa.edu.it	bgtf010003@pec.istruzione.it	https://www.itispaleocapa.edu.it/amministrazione-digitale/privacy/?download=28883	
LOMBARDIA	BERGAMO	BGTF160001	"""GUGLIELMO MARCONI"""				
LOMBARDIA	BERGAMO	BGTL02000T	"""GIACOMO QUARENGHI"""	www.istitutoquarenghi.edu.it	bgtl02000t@pec.istruzione.it		1 istitutoquarenghi-edu-it.mail.protection.outlook.com.
LOMBARDIA	BERGAMO	BGVC010005	C. BATTISTI	http://www.convittolovere.edu.it	bgvc010005@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC802001	"IC "" DON GIOVANNI ANTONIOLI"""	www.icpontedilegno.edu.it	bsic802001@pec.istruzione.it		0 icpontedilegno-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC80300R	ISTITUTO COMPRENSIVO ISEO	https://www.iciseo.edu.it	bsic80300r@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC80400L	IC L.DA VINCI CASTENEDOLO	www.icscastenedolo.edu.it	bsic80400l@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC806008	I.C. DI BAGOLINO	www.icbagolino.edu.it	bsic806008@pec.istruzione.it	https://www.icbagolino.edu.it/circolare-n-053-corso-di-formazione-su-gsuite/	
LOMBARDIA	BRESCIA	BSIC807004	I.C. CIVIDATE CAMUNO	http://www.icividate.it	bsic807004@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC80800X	I. C.  F.ROSSELLI ARTOGNE	www.icartogne.edu.it	bsic80800x@pec.istruzione.it	1 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC80900Q	IC DI RODENGO SAIANO	www.icrodengosaiano.edu.it	bsic80900q@pec.istruzione.it	50 aspmx2.googlemail.com.	
LOMBARDIA	BRESCIA	BSIC81000X	IST. COMPRENSIVO CASTEGNATO	www.comprensivocastegnato.edu.it	bsic81000x@pec.istruzione.it	https://www.comprensivocastegnato.edu.it/gsuite-per-gli-studenti/	
LOMBARDIA	BRESCIA	BSIC81100Q	I.C. FRA' T. BONGETTI OME	www.icome.edu.it	bsic81100q@pec.istruzione.it	70 alt3.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC81200G	I.C.DI PASSIRANO	www.icpassirano.edu.it	bsic81200g@pec.istruzione.it		0 icpassirano-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC81300B	I.C. BEDIZZOLE	www.icbedizzole.edu.it	bsic81300b@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC815003	IC FRANCHI SUD2 BRESCIA	www.icfranchibrescia.edu.it	bsic815003@pec.istruzione.it		10 icfranchibrescia-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC81600V	IC CENTRO 3 BRESCIA	www.iccentro3.edu.it	bsic81600v@pec.istruzione.it	10 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC81700P	"IC  "" B. ZENDRINI "" CEDEGOLO"	www.iccedegolo.edu.it	bsic81700p@pec.istruzione.it		0 iccedegolo-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC81800E	"IC""P.DA CEMMO""-CAPO DI PONTE"	www.iccapodiponte.edu.it	bsic81800e@pec.istruzione.it		0 iccapodiponte-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC81900A	IC F.TONOLINI BRENO	www.icbreno.edu.it	bsic81900a@pec.istruzione.it		0 icbreno-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC82000E	IC TEN.PELLEGRINI PISOGNE	www.icpisogne.edu.it	bsic82000e@pec.istruzione.it		0 icpisogne-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC82100A	"IC""G. BEVILACQUA"" CAZZAGO"	www.comprensivocazzago.edu.it	bsic82100a@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC822006	IST. COMPR. CORTEFRANCA	http://www.iccortefranca.edu.it	bsic822006@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC823002	IC AGOSTI DELLO	http://www.icdello.gov.it	bsic823002@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC82400T	I.C. DI LONATO UGO DA COMO		bsic82400t@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC82500N	I.C. VOBARNO	www.icvobarno.edu.it	bsic82500n@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC82600D	I.C. T.OLIVELLI VILLA CARCINA	www.icsolivelli.edu.it	bsic82600d@pec.istruzione.it	50 alt3.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC827009	IST. COMPRENSIVO OSPITALETTO	www.icospitaletto.edu.it	bsic827009@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC828005	IST. COMPRENSIVO DI CONCESIO	www.icconcesio.edu.it	bsic828005@pec.istruzione.it	50 aspmx2.googlemail.com.	
LOMBARDIA	BRESCIA	BSIC829001	IC D.ALIGHIERI CALCINATO	iccalcinato.edu.it	bsic829001@pec.istruzione.it	70 alt4.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC830005	I.C. POLO OVEST LUMEZZANE	www.icspoloovest.edu.it	bsic830005@pec.istruzione.it	50 alt3.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC83200R	I.C. POLO EST	www.icspoloestlumezzane.edu.it	bsic83200r@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC83300L	IC  A.MORO  CAPRIOLO	www.iccapriolo.edu.it	bsic83300l@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC835008	I. C. STATALE ADRO	http://www.icadro.gov.it	bsic835008@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC836004	I.C. BOVEZZO	www.icbovezzo.edu.it	bsic836004@pec.istruzione.it	20 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC83700X	IST. COMPR. DI BIENNO	http://www.icbienno.it	bsic83700x@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC83800Q	ISTITUTO COMPRENSIVO DI ESINE	www.icesine.edu.it	bsic83800q@pec.istruzione.it	10 alt4.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC83900G	IST. COMPRENSIVO COCCAGLIO	www.iccoccaglio.edu.it	bsic83900g@pec.istruzione.it	https://www.iccoccaglio.edu.it/regolamenti/regolamento-duso-gsuite-for-education/	
LOMBARDIA	BRESCIA	BSIC84000Q	"I.C. ""MONTE ORFANO"""	www.icmonteorfano.edu.it	bsic84000q@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC84100G	II I.C. DI PALAZZOLO SULL'OGLIO	www.ic2palazzolobs.edu.it	bsic84100g@pec.istruzione.it	50 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC84200B	I.C. PONTOGLIO	www.icpontoglio.edu.it	bsic84200b@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC843007	"I.C. ""DON MILANI"" ROVATO"	icdonmilani-rovato.edu.it	bsic843007@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC844003	I. C.  BAGNOLO MELLA	www.bagnoloscuole.edu.it	bsic844003@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC84500V	I.C. BERTHER S.ZENO-MONTIRONE	http://www.icsanzenomontirone.gov.it	bsic84500v@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC84600P	I.C. BORGOSATOLLO	www.istitutocomprensivoborgosatollo.edu.it	bsic84600p@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC84700E	I.C. REMEDELLO - BONSIGNORI	www.icremedello.edu.it	bsic84700e@pec.istruzione.it	https://www.icremedello.edu.it/wp-content/uploads/2021/01/Regolamento-GSuite-generico-rev-DPO-1.pdf	
LOMBARDIA	BRESCIA	BSIC84800A	IC CALVISANO	http://www.iccalvisano.gov.it	bsic84800a@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC849006	IC CARPENEDOLO	www.iccarpenedolo.edu.it	bsic849006@pec.istruzione.it	https://www.iccarpenedolo.edu.it/system/files/gare/offerta_monitor_e_stampanti_la_meccanografica.pdf	
LOMBARDIA	BRESCIA	BSIC85000A	I.C. DON RAFFELLI PROVAGLIO	www.icprovagliodiseo.edu.it	bsic85000a@pec.istruzione.it	5 alt2.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC851006	I.C. STATALE DI NUVOLENTO	http://www.icnuvolento.gov.it	bsic851006@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC852002	ISTITUTO COMPRENSIVO DI MAZZANO	icmazzano.edu.it	bsic852002@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC85300T	ISTITUTO COMPRENSIVO DI  NAVE	www.icnavebrescia.edu.it	bsic85300t@pec.istruzione.it	https://www.icnavebrescia.edu.it/wp-content/uploads/2019/02/G-Suite-INTERMEDIO-1.pdf	
LOMBARDIA	BRESCIA	BSIC85400N	I.C. MARCHENO	http://www.icmarcheno.gov.it	bsic85400n@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC85500D	STATALE DI GARDONE V.T.	www.icgardone.edu.it	bsic85500d@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC856009	IC CASTEL MELLA	www.iccastelmella.edu.it	bsic856009@pec.istruzione.it		10 iccastelmella-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC857005	IC DI  RONCADELLE	www.icroncadelle.edu.it	bsic857005@pec.istruzione.it	50 alt3.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC858001	IC  I^ DARFO BOARIO TERME	www.icdarfo1.edu.it	bsic858001@pec.istruzione.it		0 icdarfo1-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC85900R	I.C. LOGRATO	iclograto.edu.it	bsic85900r@pec.istruzione.it	50 aspmx2.googlemail.com.	
LOMBARDIA	BRESCIA	BSIC860001	IC OSCAR DI PRATA TRENZANO	www.ictrenzano.eu	bsic860001@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC86100R	IC RUDIANO 'M.A.CHIECCA'	www.icrudiano.edu.it	bsic86100r@pec.istruzione.it	https://www.icrudiano.edu.it/sito/wp-content/uploads/aoodgefid12810-del-15102016-3-2-2/ALL.B.CAPITOLATO-TECNICO.pdf	
LOMBARDIA	BRESCIA	BSIC86200L	IC  CASTELCOVATI	https://www.iccastelcovati.edu.it	bsic86200l@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC86300C	IC CASTREZZATO CAP.	www.iccastrezzato.edu.it	bsic86300c@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC864008	ISTITUTO COMPRENSIVO DARFO 2	www.icdarfo2.edu.it	bsic864008@pec.istruzione.it	http://www.icdarfo2.edu.it/	
LOMBARDIA	BRESCIA	BSIC865004	I.C. CITTA' DI CHIARI	https://iccittadichiari.edu.it/	bsic865004@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC86700Q	I.C. DI PREVALLE	icprevalle.edu.it	bsic86700q@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC86900B	IC GARGNANO	www.icgargnano.edu.it	bsic86900b@pec.istruzione.it		10 icgargnano-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC87000G	EDOLO CAP.	https://www.icedolo.edu.it/	bsic87000g@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC87100B	L.EINAUDI - SALE MARASINO	http://www.icsalemarasino.edu.it	bsic87100b@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC872007	IST. COMPRENSIVO BOTTICINO	www.icbotticino.edu.it	bsic872007@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC87400V	G.BERTOLOTTI - GAVARDO	www.icgavardo.edu.it	bsic87400v@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC87500P	IC REZZATO	icrezzato.edu.it	bsic87500p@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC87700A	IC RINALDINI SUD 3 BRESCIA		bsic87700a@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC878006	IC S.MARIA BAMBINA EST1 BRESCIA	http://www.istitutocomprensivoest1.edu.it	bsic878006@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC880006	IC S.EUFEMIA EST 3 BRESCIA	www.icest3brescia.edu.it	bsic880006@pec.istruzione.it	https://www.icest3brescia.edu.it/circolari/corso-di-formazione-g-suite-education	
LOMBARDIA	BRESCIA	BSIC881002	IC CENTRO 1 BRESCIA	icscentro1.edu.it	bsic881002@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC88200T	IC TITO SPERI CENTRO 2 BRESCIA	www.iccentro2brescia.edu.it	bsic88200t@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC88300N	IC  NORD 1 BRESCIA	www.icnord1brescia.edu.it	bsic88300n@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC88400D	I. C. NORD 2 BRESCIA	www.icnord2brescia.edu.it	bsic88400d@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC885009	IC COLOMBO OVEST 1 BRESCIA	www.icovest1brescia.edu.it	bsic885009@pec.istruzione.it	https://www.icovest1brescia.edu.it/system/files/albo/2022/2022000040-segnatura-1644234170-firmato-capitolato-tecnico.pdf	
LOMBARDIA	BRESCIA	BSIC886005	IC OVEST 2 BRESCIA	www.icovest2brescia.edu.it	bsic886005@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC887001	IC KENNEDY OVEST 3 BRESCIA	www.kennedyovest3.edu.it	bsic887001@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC88800R	IC DI CELLATICA - COLLEBEATO	www.iccellaticacollebeato.edu.it	bsic88800r@pec.istruzione.it	50 aspmx2.googlemail.com.	
LOMBARDIA	BRESCIA	BSIC88900L	IC GUSSAGO	www.icgussago.edu.it	bsic88900l@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC89000R	IC AZZANO MELLA	www.icazzanomella.edu.it	bsic89000r@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC89100L	I.C. TORBOLE CASAGLIA	http://www.ictorbolecasaglia.gov.it	bsic89100l@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC89200C	I.C. TRAVAGLIATO	www.ictravagliato.edu.it	bsic89200c@pec.istruzione.it	http://www.ictravagliato.edu.it/g-suite-for-education/	
LOMBARDIA	BRESCIA	BSIC893008	I.C. ORZINUOVI	www.icorzinuovi.edu.it	bsic893008@pec.istruzione.it		1 icorzinuovi-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC894004	IC PRALBOINO	http://www.icpralboino.edu.it	bsic894004@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC89500X	PONTEVICO	www.icpontevico.edu.it	bsic89500x@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC89600Q	LENO CAP.	www.icleno.edu.it	bsic89600q@pec.istruzione.it		10 icleno-edu-it.mail.protection.outlook.com.
LOMBARDIA	BRESCIA	BSIC89700G	I.C. STATALE DI VEROLANUOVA	icverolanuova.edu.it	bsic89700g@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC89800B	ISTITUTO COMPRENSIVO MANERBIO	www.icmanerbio.it	bsic89800b@pec.istruzione.it	1 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC899007	ISTITUTO COMPRENSIVO GOTTOLENGO	http://www.icgottolengo.it	bsic899007@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC8AA00Q	1? IC  DESENZANO	http://www.primoicdesenzano.gov.it	bsic8aa00q@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC8AB00G	IC II TREBESCHI-DESENZANO	http://www.icdesenzano2.gov.it	bsic8ab00g@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC8AC00B	ISTITUTO COMPRENSIVO DI SALO'	www.icsalo.edu.it	bsic8ac00b@pec.istruzione.it	50 alt4.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC8AD007	"IC ""A. BELLI""-SABBIO CHIESE"	http://www.icbellisabbiochiese.edu.it/	bsic8ad007@pec.istruzione.it		
LOMBARDIA	BRESCIA	BSIC8AE003	VESTONE	icvestone.edu.it	bsic8ae003@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC8AF00V	"""GIORGIO LA PIRA"" - SAREZZO"	www.iclapira.edu.it	bsic8af00v@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC8AG00P	IC  FLERO	www.icflero.edu.it	bsic8ag00p@pec.istruzione.it	https://www.icflero.edu.it/sites/default/files/articoli/2019-2020/informativa-e-regolamento-g-suite-icflero_0.pdf	
LOMBARDIA	BRESCIA	BSIC8AH00E	I.C. BORGO SAN GIACOMO	icborgosangiacomo.edu.it	bsic8ah00e@pec.istruzione.it	20 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC8AJ00Q	"GHEDI ""RINALDINI"""	www.icghedi.edu.it	bsic8aj00q@pec.istruzione.it	5 alt1.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC8AK00G	I.C. VALTENESI- MANERBA D/G	www.comprensivovaltenesi.edu.it	bsic8ak00g@pec.istruzione.it	10 alt3.aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC8AL00B	"I.C. 2 ""RITA LEVI MONTALCINI"""	www.ic2montichiari.edu.it	bsic8al00b@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC8AM007	I  I.C. PALAZZOLO SULL'OGLIO	www.ic1palazzolo.edu.it	bsic8am007@pec.istruzione.it	10 aspmx.l.google.com.	
LOMBARDIA	BRESCIA	BSIC8AN003	IC I RENATO FERRARI MONTICHIARI	www.ic1montichiari.edu.it	bsic8an003@pec.istruzione.it	20 alt2.aspmx.l.google.com.	
